Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2021,1,20,0,0,0,0,26.8,29.4,24.9,20.2,42.8
Tai Seng,2021,1,21,18.4,12,17.2,18.2,26.5,30.2,24.7,17.6,41.1
Tai Seng,2021,1,22,26.8,23.4,26.6,26.8,26.2,29.9,24.8,15.2,33.5
Tai Seng,2021,1,23,42.8,23,36.6,42.6,26,30.2,22.9,15.5,37.8
Tai Seng,2021,1,24,0,0,0,0,27,30.9,24.5,17.9,37.8
Tai Seng,2021,1,25,16,6.8,11.2,11.6,27.2,30.9,25.3,17.4,39.6
Tai Seng,2021,1,26,0,0,0,0,27.4,31.2,25.4,18.8,37
Tai Seng,2021,1,27,0,0,0,0,27.2,30.2,25.3,18,37
Tai Seng,2021,1,28,18.8,13.4,13.4,15.4,26.4,29.3,23.7,18.6,46.9
Tai Seng,2021,1,29,0,0,0,0,27.1,30.4,25.1,21.9,49.3
Tai Seng,2021,1,30,0,0,0,0,27.1,30.1,25.3,22.8,49.3
Tai Seng,2021,1,31,1.6,0.8,0.8,1.6,26.7,29.7,24.5,19.5,46.1
Tai Seng,2021,2,1,0,0,0,0,27.2,30,25.7,21.9,48.9
Tai Seng,2021,2,2,0,0,0,0,27.3,30.1,25.6,21.6,49.6
Tai Seng,2021,2,3,0,0,0,0,27.3,30.2,25.7,21.5,46.1
Tai Seng,2021,2,4,0,0,0,0,27.1,30.7,24.8,23,50.4
Tai Seng,2021,2,5,0,0,0,0,27.4,31.2,24.9,21.7,49.3
Tai Seng,2021,2,6,0,0,0,0,27.6,31.1,25.6,22.5,47.8
Tai Seng,2021,2,7,0,0,0,0,28,32.3,25.6,22.2,47.8
Tai Seng,2021,2,8,0,0,0,0,27.8,31.6,25.9,22.5,48.5
Tai Seng,2021,2,9,4.8,4.6,4.8,4.8,27.7,31.9,25.6,18.6,40.4
Tai Seng,2021,2,10,0,0,0,0,27.5,30.6,25.4,17.5,37.4
Tai Seng,2021,2,11,0,0,0,0,27.7,31.4,25.5,19.4,47.2
Tai Seng,2021,2,12,10.2,8.6,8.6,8.6,27.2,30.8,25.5,19.3,45.4
Tai Seng,2021,2,13,0,0,0,0,27.5,31.2,25.6,18.9,56.1
Tai Seng,2021,2,14,0,0,0,0,27,29.9,25.5,19.8,44.3
Tai Seng,2021,2,15,0,0,0,0,27,30.1,24.9,20.9,47.2
Tai Seng,2021,2,16,0,0,0,0,26.8,30.2,24.7,20.2,47.2
Tai Seng,2021,2,17,0,0,0,0,26.9,30.1,24.5,21.4,45
Tai Seng,2021,2,18,0,0,0,0,26.9,30.7,24.3,24.4,50
Tai Seng,2021,2,19,0,0,0,0,27.1,30.1,25.2,25.1,54.1
Tai Seng,2021,2,20,0,0,0,0,27.1,30.3,25.2,24,51.1
Tai Seng,2021,2,21,0,0,0,0,27,30.1,25.1,21.8,46.1
Tai Seng,2021,2,22,0,0,0,0,27.2,31.4,24.9,21.2,48.2
Tai Seng,2021,2,23,0,0,0,0,27.1,31.6,24.5,18.6,41.5
Tai Seng,2021,2,24,1.8,1.8,1.8,1.8,26.9,30.6,24.8,17.1,37
Tai Seng,2021,2,25,0,0,0,0,27.8,33.1,25.1,16.1,34.3
Tai Seng,2021,2,26,0,0,0,0,28.4,33.8,25,13.9,31.3
Tai Seng,2021,2,27,0,0,0,0,28.7,33.9,25.9,11.9,26.3
Tai Seng,2021,2,28,0,0,0,0,28.6,33.4,25.6,14.1,30.9
Tai Seng,2021,3,1,0,0,0,0,28.4,33.8,25.7,14.8,34.3
Tai Seng,2021,3,2,0,0,0,0,28.1,32.7,25.5,19.4,43.2
Tai Seng,2021,3,3,0,0,0,0,28.6,32.9,26,18.2,45.7
Tai Seng,2021,3,4,0,0,0,0,28.6,32.4,26.3,19,47.8
Tai Seng,2021,3,5,0,0,0,0,28.8,32.9,26.7,17.9,43.2
Tai Seng,2021,3,6,0,0,0,0,28.8,33,26.4,21.3,48.9
Tai Seng,2021,3,7,24.4,15.4,17,19.8,26.5,31.5,24.1,15.6,45.7
Tai Seng,2021,3,8,0,0,0,0,27.9,32.8,25,17.8,40.7
Tai Seng,2021,3,9,0,0,0,0,28.1,31.7,25.6,21.2,50.4
Tai Seng,2021,3,10,0,0,0,0,28.5,32.8,25.9,21.5,49.6
Tai Seng,2021,3,11,0,0,0,0,28.5,32.3,26.4,21.6,47.6
Tai Seng,2021,3,12,5,3,3,3.8,27.2,31.3,25.8,14.9,31.7
Tai Seng,2021,3,13,50.6,36.8,45.4,50.2,27.1,31.9,23.8,16.2,46.1
Tai Seng,2021,3,14,0,0,0,0,27.8,30.7,25.6,14.9,35
Tai Seng,2021,3,15,0.4,0.4,0.4,0.4,27.8,31.7,26.4,15.4,35.9
Tai Seng,2021,3,16,0,0,0,0,28.2,31.8,25.9,13.7,37.4
Tai Seng,2021,3,17,6,3,3,6,27.5,32.6,24.7,12.2,39.3
Tai Seng,2021,3,18,16.8,15.8,16.6,16.8,27.6,32.6,24.2,12.5,36.7
Tai Seng,2021,3,19,0,0,0,0,28.8,33.2,26.4,13,29.8
Tai Seng,2021,3,20,1,1,1,1,28.1,31.8,25,13.2,46.5
Tai Seng,2021,3,21,0,0,0,0,28.7,33.8,26.4,12.9,30.6
Tai Seng,2021,3,22,0,0,0,0,28.8,33,26.9,17.1,52.2
Tai Seng,2021,3,23,7.6,7,7,7,28,32.4,25.5,15.2,43.2
Tai Seng,2021,3,24,34,25.8,28.4,28.4,26.6,31.3,24.6,13.8,29.8
Tai Seng,2021,3,25,0.6,0.2,0.2,0.2,26.6,29,25.3,14.7,34.6
Tai Seng,2021,3,26,0,0,0,0,28.6,33.5,26.2,12.7,31.3
Tai Seng,2021,3,27,2,1.4,1.4,1.4,27.6,31.4,25.2,12,35.6
Tai Seng,2021,3,28,0,0,0,0,28.8,33,25.9,10.2,28.2
Tai Seng,2021,3,29,88.8,37.2,63.4,73.8,27,31.8,23.2,12.7,41.5
Tai Seng,2021,3,30,0,0,0,0,28.4,33.1,26,11.8,35
Tai Seng,2021,3,31,48.6,26.4,37.8,48,29.1,33.8,23.5,11.2,35.9
Tai Seng,2021,4,1,0,0,0,0,30.7,34.1,28.1,12,37.8
Tai Seng,2021,4,2,44.6,22.2,33,36.8,29.1,34.2,25.3,11.2,44.6
Tai Seng,2021,4,3,10.8,10,10.2,10.2,28.1,33.6,25.1,11.1,45.7
Tai Seng,2021,4,4,8.6,3.6,4,5,27.8,30.9,25,11.9,35
Tai Seng,2021,4,5,25.6,23.6,25,25,27.7,32.5,24.2,12.7,40.7
Tai Seng,2021,4,6,8.8,6.8,8.4,8.8,28.2,32.1,26.1,12.5,33.2
Tai Seng,2021,4,7,0,0,0,0,29.2,33.2,26.1,15.1,35.6
Tai Seng,2021,4,8,0,0,0,0,28.6,33,26.2,13,41.5
Tai Seng,2021,4,9,12.6,12.6,12.6,12.6,28.5,32.5,26,13.4,35.9
Tai Seng,2021,4,10,0,0,0,0,29.5,33.6,27.1,13.1,35.6
Tai Seng,2021,4,11,0,0,0,0,29.6,32.9,27.5,12.7,36.7
Tai Seng,2021,4,12,15.8,15,15.6,15.6,29.2,33.9,24.1,11.3,31.3
Tai Seng,2021,4,13,18.6,17.4,18.6,18.6,29,33.3,24.8,11.2,29.8
Tai Seng,2021,4,14,0,0,0,0,29.2,32.9,25.3,10.7,29.8
Tai Seng,2021,4,15,11,5.2,6.6,7.2,27.3,31.7,24.9,11.6,32.4
Tai Seng,2021,4,16,3.4,3.4,3.4,3.4,28.4,31.1,25.3,10.2,20.9
Tai Seng,2021,4,17,51.2,11.2,16.8,28.4,26.2,31.1,23.5,10.7,40.7
Tai Seng,2021,4,18,0.2,0.2,0.2,0.2,28.2,32.9,25.1,11,29.4
Tai Seng,2021,4,19,0,0,0,0,28.8,32.2,26.7,10.9,35
Tai Seng,2021,4,20,0,0,0,0,29.8,34.1,26.7,11.2,33.9
Tai Seng,2021,4,21,0,0,0,0,29.7,34.2,27.6,9.9,37.8
Tai Seng,2021,4,22,3.2,1,1.2,1.6,27.9,31.5,25.9,10.2,43.9
Tai Seng,2021,4,23,0,0,0,0,29.4,32.7,25.8,10.6,34.3
Tai Seng,2021,4,24,15.6,3.2,6.2,11,27.1,29.3,24.6,10.4,41.5
Tai Seng,2021,4,25,0,0,0,0,29.8,33.6,26.7,9.8,25.9
Tai Seng,2021,4,26,0.8,0.6,0.6,0.8,28.9,33.7,26.3,10.3,31.3
Tai Seng,2021,4,27,4.2,1.4,2.8,4.2,28.4,33.1,26.8,11.1,27.8
Tai Seng,2021,4,28,4.8,3.8,4.6,4.6,29.1,33.2,26.7,11.1,29.1
Tai Seng,2021,4,29,0,0.2,0.2,0.2,29.7,33.8,27.2,10.6,28.5
Tai Seng,2021,4,30,0,0,0,0,29.2,32.1,27.4,10.3,23.7
Tai Seng,2021,5,1,9.8,9.2,9.2,9.2,28.4,32.3,26.3,12.5,33.5
Tai Seng,2021,5,2,0,0,0,0.4,29.7,33.6,26.8,12.8,34.6
Tai Seng,2021,5,3,0,0,0,0,30,33.1,27.6,12.1,37.8
Tai Seng,2021,5,4,0,0,0,0,29.7,33.4,27.4,13.6,34.6
Tai Seng,2021,5,5,2,1.8,2,2,28.3,31.7,26.5,13.6,35
Tai Seng,2021,5,6,2.4,1,1.4,2.2,28.2,30.8,26.5,11.1,27.4
Tai Seng,2021,5,7,0.8,0.6,0.8,0.8,29,32,27.1,12.8,30.2
Tai Seng,2021,5,8,15.6,12.2,15.2,15.4,28.2,31.9,25.3,10.5,27.8
Tai Seng,2021,5,9,1.6,1,1.2,1.2,28.4,33.4,26.5,10.9,34.3
Tai Seng,2021,5,10,0,0,0,0,30.1,34.4,27,9.9,26.3
Tai Seng,2021,5,11,19.6,19.4,19.4,19.6,30.3,35.2,25.9,9.9,39.6
Tai Seng,2021,5,12,2.6,14.6,20.2,22,28.7,32.1,26.2,10.9,24.4
Tai Seng,2021,5,13,2.2,2,2,2,29.5,33.8,27.2,10,30.9
Tai Seng,2021,5,14,0.8,0.4,0.6,0.8,29.3,31.5,28.2,8.6,24.4
Tai Seng,2021,5,15,35.8,27,31.2,31.8,28.5,31.8,24.9,9.7,34.3
Tai Seng,2021,5,16,0,0,0,0,29.9,33.4,27.7,8.6,23
Tai Seng,2021,5,17,27.6,26.2,27,27.2,29.3,31.5,25.8,8.6,24.8
Tai Seng,2021,5,18,68,28.4,30.8,32.2,26.8,29.8,23.2,10,48.9
Tai Seng,2021,5,19,0.2,0.2,0.2,0.2,28.3,30.5,27,10.6,28.9
Tai Seng,2021,5,20,0,0,0,0,29.7,32.6,26.9,9.8,24.1
Tai Seng,2021,5,21,34.2,24.8,27.8,33.4,28.5,32.6,24.3,10.1,30.9
Tai Seng,2021,5,22,0,0,0,0,28.2,30.7,26.5,9.9,31.3
Tai Seng,2021,5,23,0,0,0,0,30.1,33.1,27.8,8.9,28.5
Tai Seng,2021,5,24,0,0,0,0,30.6,33.9,28.2,8.8,32
Tai Seng,2021,5,25,0,0,0,0,30.7,33.8,28.8,8.7,30.6
Tai Seng,2021,5,26,0,0,0,0,30.5,34.1,28.9,10.2,26.3
Tai Seng,2021,5,27,10,8.4,8.6,8.6,29.5,32.6,27.1,10.5,30.2
Tai Seng,2021,5,28,0,0,0,0,29.9,34.4,27,10.9,29.4
Tai Seng,2021,5,29,4.8,4.2,4.8,4.8,29,31.9,26.1,8.9,22.4
Tai Seng,2021,5,30,0,0,0,0,30,34.3,28,9.3,28.9
Tai Seng,2021,5,31,11.8,11.2,11.8,11.8,29.8,32.7,24.2,8.9,38.2
Tai Seng,2021,6,1,0,0,0,0,30,33,28.4,8.8,35
Tai Seng,2021,6,2,23.4,23,23.4,23.4,29.6,32.8,25.4,9.2,30.6
Tai Seng,2021,6,3,1.2,1.2,1.2,1.2,30.4,34,28.1,8.8,22.6
Tai Seng,2021,6,4,15.2,14.6,14.6,14.8,30.3,33.9,25.3,9,29.8
Tai Seng,2021,6,5,10.8,8.4,10.8,10.8,29.9,32.8,25.8,9.1,36.3
Tai Seng,2021,6,6,0,0,0,0,30.3,33.3,27.8,10,37
Tai Seng,2021,6,7,15.6,14,14,14.6,29.8,33.1,23.8,9.7,38.9
Tai Seng,2021,6,8,0,0,0,0,30,32.8,27.6,9.8,25.6
Tai Seng,2021,6,9,0,0,0,0,29.7,31.7,28.5,8.9,31.3
Tai Seng,2021,6,10,5.8,5.2,5.4,5.6,29.1,33.2,25.9,11.3,38.2
Tai Seng,2021,6,11,0,0,0,0,29.2,32,26.6,10.3,25.6
Tai Seng,2021,6,12,0,0,0,0,30.2,33.6,29,9,30.2
Tai Seng,2021,6,13,14,8.2,12.2,13.8,28.9,31.9,23.9,9.9,44.3
Tai Seng,2021,6,14,0,0,0,0,29.8,33.7,27.6,10.1,27.4
Tai Seng,2021,6,15,1.2,0.8,1.2,1.2,28.6,33.3,26.5,11.6,29.1
Tai Seng,2021,6,16,0,0,0,0,29,32.7,26.6,10.5,37
Tai Seng,2021,6,17,0,0,0,0,29.7,33.7,27.1,10.2,28.2
Tai Seng,2021,6,18,81.2,35.2,54.6,76,27.2,30,23.8,10.1,38.2
Tai Seng,2021,6,19,0,0,0,0,28.9,32.1,26.8,9.9,22
Tai Seng,2021,6,20,18.6,8,9.6,11.8,28.1,32.4,23.9,10.4,31.3
Tai Seng,2021,6,21,0,0,0.2,0.4,29.2,33.4,25,10,26.7
Tai Seng,2021,6,22,4.8,4.8,4.8,4.8,28.8,31.9,24,9.8,40
Tai Seng,2021,6,23,0,0,0,0,29.8,33.7,25.6,11.7,35.2
Tai Seng,2021,6,24,3.2,1.8,2.2,3,29.3,32.4,25.9,10.4,32
Tai Seng,2021,6,25,0.2,0.2,0.2,0.2,28.6,32.3,26.3,11.2,29.4
Tai Seng,2021,6,26,3.2,1.8,2.8,3.2,28.7,32.1,25,11.2,37.8
Tai Seng,2021,6,27,0.6,0.6,0.6,0.6,28.2,29.6,27.1,9.5,24.1
Tai Seng,2021,6,28,0,0,0,0,29.6,33.1,26.9,10.2,25.2
Tai Seng,2021,6,29,8.6,5.8,5.8,5.8,28.4,31.5,24.9,11.5,29.8
Tai Seng,2021,6,30,0,0,0,2.6,28.9,32.4,25,10.1,34.6
Tai Seng,2021,7,1,0,0,0,0,30,32.6,28.7,9.6,32.8
Tai Seng,2021,7,2,0,0,0,0,29.7,33.1,28,9.6,26.7
Tai Seng,2021,7,3,77.8,34.2,53.2,54,28.6,32.9,23.5,9.6,32.8
Tai Seng,2021,7,4,45,25.6,40.4,43.6,26.8,29,23.4,9.7,29.8
Tai Seng,2021,7,5,22.8,22.4,22.6,22.6,28.4,30.7,24.4,9.7,45
Tai Seng,2021,7,6,6,5.8,5.8,5.8,28.5,30.6,25.9,9.5,33.9
Tai Seng,2021,7,7,0,0,0,0,29.1,32.1,27.2,9.7,27.4
Tai Seng,2021,7,8,0,0,0,0,30,33.1,27.8,9.1,23.3
Tai Seng,2021,7,9,6.8,5.6,6,6.8,29.6,33.7,25.3,9.2,32.4
Tai Seng,2021,7,10,8.6,2.2,3.2,5,26.7,28.2,25,11.8,27.8
Tai Seng,2021,7,11,16.6,12.2,14,14.4,26.8,30,23.5,13.2,60.7
Tai Seng,2021,7,12,56.4,33,45.6,53.2,26.8,32.5,23.7,11.7,50.7
Tai Seng,2021,7,13,95.6,34.4,56.6,73.8,25.3,27.4,23.3,10.4,35.2
Tai Seng,2021,7,14,0.2,0.2,0.2,0.2,27.5,29.4,25.5,11,29.1
Tai Seng,2021,7,15,0,0,0,0,29.1,32.6,26,10.2,27
Tai Seng,2021,7,16,0,0,0,0,29.9,33,28.2,9.3,22.4
Tai Seng,2021,7,17,0,0,0,0,30,33.3,27.7,9.3,28.2
Tai Seng,2021,7,18,1.6,1.6,1.6,1.6,30,32.3,28.2,9.4,35
Tai Seng,2021,7,19,0,0,0,0,29.2,31.9,27.1,10,35.2
Tai Seng,2021,7,20,0,0,0,0,30.1,33.8,27.7,9.7,28.9
Tai Seng,2021,7,21,0,0,0,0,30.2,32.8,28.3,9.7,37.4
Tai Seng,2021,7,22,0,0,0,0,30.4,33.5,28.2,9.6,38.2
Tai Seng,2021,7,23,1.6,0.6,0.6,1,29.8,33.4,26.9,10.3,38.9
Tai Seng,2021,7,24,0.2,0.2,0.2,0.8,29.8,33.4,26.9,9.8,34.3
Tai Seng,2021,7,25,0,0,0,0,30.5,33.6,28.3,9.7,36.3
Tai Seng,2021,7,26,0,0,0,0,30.2,32.8,28.6,9.9,45.7
Tai Seng,2021,7,27,0,0,0,0,30.1,32.9,28.4,9.6,47.8
Tai Seng,2021,7,28,0,0,0,0,30.1,33,28.7,9.7,35
Tai Seng,2021,7,29,0,0,0,0,30.4,33.4,28.8,9.9,38.5
Tai Seng,2021,7,30,0,0,0,0,30.7,33.7,28.7,9.5,37.8
Tai Seng,2021,7,31,6.8,5.4,6.8,6.8,29.2,31.6,24.3,9.9,45
Tai Seng,2021,8,1,38.2,21.2,35.4,38,28.4,31.5,23.5,10.1,31.7
Tai Seng,2021,8,2,0,0,0,0,29.4,33.4,27.5,9.5,28.9
Tai Seng,2021,8,3,4,3.6,3.6,3.8,29.2,33.2,24.1,9.6,31.7
Tai Seng,2021,8,4,8.8,5.4,6.2,6.6,27.8,29.2,23.8,10,45
Tai Seng,2021,8,5,0,0,0,0,29.5,32.6,27.6,9.3,30.6
Tai Seng,2021,8,6,0,0,0,0,29.5,33.2,27.3,10.6,42.8
Tai Seng,2021,8,7,43.2,38.6,43.2,43.2,29.1,33.2,24.3,10.6,34.3
Tai Seng,2021,8,8,0,0,0,0,28.2,33,26.5,11.6,33.9
Tai Seng,2021,8,9,0,0,0,0,29.3,34.2,25.8,11.2,28.9
Tai Seng,2021,8,10,0,0,0,0,30,32.9,28.1,9.7,36.7
Tai Seng,2021,8,11,0,0,0,0,29.5,31.8,27.3,9.4,35.6
Tai Seng,2021,8,12,0.6,0.6,0.6,0.6,29.3,32.2,26.3,9.6,41.9
Tai Seng,2021,8,13,0.2,0.2,0.2,0.2,28.5,31.9,27.2,9.3,36.7
Tai Seng,2021,8,14,12.8,6.4,7.4,7.6,28.2,32.5,25.8,10.6,31.7
Tai Seng,2021,8,15,4.8,1.6,2.2,4,28.7,32.4,25,11.2,42.8
Tai Seng,2021,8,16,0.6,1,1.6,3.6,28.3,32.5,25.1,13.3,34.3
Tai Seng,2021,8,17,11.8,3.2,6,6.2,27.2,30,24.9,12.7,31.7
Tai Seng,2021,8,18,8.2,4.8,6.2,6.6,26.4,28,23.9,12.5,35.2
Tai Seng,2021,8,19,30.8,9.2,10.6,13.8,27.3,31.7,23.4,12.7,34.6
Tai Seng,2021,8,20,92.4,60.2,67,82.8,26,28.2,23.2,12,38.2
Tai Seng,2021,8,21,0,0,0,0,28,29.8,26,9.6,24.8
Tai Seng,2021,8,22,27.6,15.6,24.4,26.4,27.2,31.5,23.4,10.2,26.7
Tai Seng,2021,8,23,0.2,0.2,0.2,0.2,27.9,31,25.4,11.1,29.8
Tai Seng,2021,8,24,26.2,8,9.2,17.6,26.2,28.2,23.3,10.6,30.2
Tai Seng,2021,8,25,3.2,1.2,1.6,3,26.6,28.7,24.1,10.1,35.2
Tai Seng,2021,8,26,1.4,1,1,1.2,27.9,32,26,10,31.7
Tai Seng,2021,8,27,0,0,0,0,28.4,32.5,26.2,10.8,35.9
Tai Seng,2021,8,28,0,0,0,0,29.4,33.3,27.4,9.3,36.3
Tai Seng,2021,8,29,16.8,10,11.8,11.8,27.4,31.3,24.5,10.6,36.7
Tai Seng,2021,8,30,95.8,30.6,58.8,81,26.4,28.9,23.3,10.5,28.5
Tai Seng,2021,8,31,18.8,14.6,15,15.4,27.6,31.2,23.7,10.2,25.6
Tai Seng,2021,9,1,6,4.8,5,6,28.5,32.1,25.3,10.5,37
Tai Seng,2021,9,2,60,31,42,46.6,26,28,23.2,9.5,40.7
Tai Seng,2021,9,3,0,0,0,0,28.9,32.7,26.2,10.5,23.3
Tai Seng,2021,9,4,9.2,9.2,9.2,9.2,29,33.3,24.1,9.8,35.6
Tai Seng,2021,9,5,0,0,0,0,29.2,33.2,26.9,10.8,29.8
Tai Seng,2021,9,6,3.8,3.2,3.6,3.6,28.7,33,26.1,10.5,32.4
Tai Seng,2021,9,7,0,0,0,0,29,32.4,26.4,11,37.4
Tai Seng,2021,9,8,18.8,17.8,18.2,18.6,28.5,31.7,23.9,9.8,47.2
Tai Seng,2021,9,9,0,0,0,0,29.5,32.7,27.6,9.5,30.6
Tai Seng,2021,9,10,24.4,18,23.8,24.2,27.7,29.8,23,10.2,34.3
Tai Seng,2021,9,11,0,0,0,0,29.3,32.7,26.8,9.7,29.4
Tai Seng,2021,9,12,0,0,0,0,29.6,32.1,28,9.7,32
Tai Seng,2021,9,13,1.8,1.2,1.4,1.4,27.7,29.1,26.1,12.7,40
Tai Seng,2021,9,14,0,0,0,0,28.8,31,27.5,9.4,21.3
Tai Seng,2021,9,15,0,0,0,0,29.4,33.8,27.3,10.3,34.6
Tai Seng,2021,9,16,0,0,0,0,29.5,32.6,27.7,11.3,35.6
Tai Seng,2021,9,17,0,0,0,0,29.9,34.2,27.5,11.6,27.8
Tai Seng,2021,9,18,0,0,0,0,29.5,33.8,27.6,10.7,29.4
Tai Seng,2021,9,19,4,3.2,3.4,4,28,29.4,25.4,10,36.7
Tai Seng,2021,9,20,1.4,1.4,1.4,1.4,29.1,32.3,25.9,10.8,34.3
Tai Seng,2021,9,21,8.4,8.4,8.4,8.4,29.4,32.4,24.8,9.6,34.6
Tai Seng,2021,9,22,0.2,0.2,0.2,0.2,29.4,32.8,25,10,32.8
Tai Seng,2021,9,23,0.2,0.2,0.2,0.2,29.2,32,25.4,10.4,33.9
Tai Seng,2021,9,24,0,0,0,0,29.5,33.5,28,9.8,32.4
Tai Seng,2021,9,25,8.2,8,8.2,8.2,29.3,33.6,26.1,11.7,26.3
Tai Seng,2021,9,26,19,11.2,11.2,11.2,28.7,32.5,24.6,13.9,45.7
Tai Seng,2021,9,27,24.2,16.6,20.4,21.2,27,31.6,24.6,13,30.9
Tai Seng,2021,9,28,11.6,4.8,7.4,11.4,27.5,31.9,25,13.2,33.5
Tai Seng,2021,9,29,0.2,0.2,0.2,0.2,28.8,32.6,26.1,11.7,28.9
Tai Seng,2021,9,30,17,6.6,8.8,10.2,26.9,28.9,25.5,9.8,31.7
Tai Seng,2021,10,1,31.4,13.6,17,21.2,27.3,30.9,23.7,10.2,60.7
Tai Seng,2021,10,2,2.4,1.8,2.4,2.4,26.8,29.9,23.9,12.2,29.1
Tai Seng,2021,10,3,0.2,0.2,0.2,0.2,29.1,33.4,26.2,11.6,27
Tai Seng,2021,10,4,0,0,0,0,29.9,34.1,27.1,10.6,26.7
Tai Seng,2021,10,5,7,7,7,7,28.4,29.4,23.5,11.6,40
Tai Seng,2021,10,6,0,0,0,0,29.9,33.6,27.3,12.7,34.6
Tai Seng,2021,10,7,1,0.8,1,1,29.8,33.1,27.5,13.4,35.9
Tai Seng,2021,10,8,0,0,0,0,30.3,33.7,27.9,9.4,30.9
Tai Seng,2021,10,9,0,0,0,0,30.4,33.4,28.5,9.6,33.5
Tai Seng,2021,10,10,5.8,4,4.4,5.6,28.7,32.6,26.2,10,37.8
Tai Seng,2021,10,11,0,0,0,0,30.3,34.1,27.3,10.2,33.5
Tai Seng,2021,10,12,0,0,0,0,30.3,33.8,28.7,9.6,32.4
Tai Seng,2021,10,13,4.4,4.4,4.4,4.4,29.9,34,26.9,10.1,29.1
Tai Seng,2021,10,14,0,0,0,0,30,32.7,28.4,9.8,40.7
Tai Seng,2021,10,15,0,0,0,0,30.2,33.8,26.1,9.9,42.4
Tai Seng,2021,10,16,0,0,0,0,30,33.1,28.6,10.4,28.5
Tai Seng,2021,10,17,14,9,10.8,11.2,28.1,33.5,24.6,12.8,41.9
Tai Seng,2021,10,18,8.8,8.4,8.8,8.8,27.8,31.1,24.6,13,30.9
Tai Seng,2021,10,19,2,2,2,2,29.1,33.3,26.7,10.9,28.9
Tai Seng,2021,10,20,12.2,4.4,5.4,7,26.9,30.7,24.7,13,37
Tai Seng,2021,10,21,15.4,9,14.8,15.4,27,32.7,24.9,14.2,49.6
Tai Seng,2021,10,22,0,0,0,0,28.2,32.6,26.1,14.1,31.3
Tai Seng,2021,10,23,6.2,6,6.2,6.2,27.9,31.8,24,12.8,35
Tai Seng,2021,10,24,0,0,0,0,28.1,34.5,26.1,13.3,32.8
Tai Seng,2021,10,25,18.8,7,10.8,18.8,27.9,31.5,25.5,13.9,33.2
Tai Seng,2021,10,26,14.8,10,14.4,14.8,28.6,33.7,25.2,13.7,32.8
Tai Seng,2021,10,27,0,0,0,0,29.6,33.7,25.8,11.7,34.6
Tai Seng,2021,10,28,0,0,0,0,28.4,29.7,26.9,10.2,41.5
Tai Seng,2021,10,29,0,0,0,0,29.3,33.4,27.4,11.1,29.4
Tai Seng,2021,10,30,0.6,0.4,0.6,0.6,29,33.3,26.5,12.8,37
Tai Seng,2021,10,31,6.8,4.2,4.4,4.8,27.8,32.1,25.2,13.1,39.3
Tai Seng,2021,11,1,2.2,1,1.4,2.2,27.2,31.3,25.5,13.3,30.2
Tai Seng,2021,11,2,67.6,38.6,55.6,65.4,26.5,31.8,23.8,14.1,35
Tai Seng,2021,11,3,1,0.4,0.6,0.6,27.1,30.6,24.7,14,30.6
Tai Seng,2021,11,4,0.6,0.4,0.6,0.6,27.6,32.4,25.3,13.7,33.2
Tai Seng,2021,11,5,11,5.8,8,9.2,26.8,32.4,24.9,14.3,33.2
Tai Seng,2021,11,6,8.6,8.6,8.6,8.6,28.1,32.8,25.5,11.3,31.7
Tai Seng,2021,11,7,46,26,43.4,44.8,27.4,31,24,12.1,26.7
Tai Seng,2021,11,8,1,0.6,0.8,1,27.6,30,26,13.3,28.2
Tai Seng,2021,11,9,23.6,17.4,18,20.2,27.2,33.5,24.4,14.3,40
Tai Seng,2021,11,10,12.6,3,5.6,7.6,26.3,28.8,24.1,13.8,39.3
Tai Seng,2021,11,11,1,0.4,0.4,0.8,27.7,31.7,24.4,12.8,37.8
Tai Seng,2021,11,12,1.8,1.2,1.4,1.6,28,32.4,23.3,13.1,42.4
Tai Seng,2021,11,13,3.8,2.6,2.8,2.8,27.1,29,23.8,10.7,40.4
Tai Seng,2021,11,14,0,0,0,0,29.2,34.6,26.7,12.4,31.7
Tai Seng,2021,11,15,8.4,8,8.2,8.2,27.9,30.7,25.8,11.4,24.4
Tai Seng,2021,11,16,0,0,0,0,29.1,34.2,25.8,11.2,28.5
Tai Seng,2021,11,17,49,40.8,47.6,49,28.2,32.6,23,14.2,33.5
Tai Seng,2021,11,18,18.2,6,11.8,17.2,27.6,31.5,24,12.3,34.6
Tai Seng,2021,11,19,0,0,0,0,28.8,33.3,26.5,14.1,35.9
Tai Seng,2021,11,20,1.4,0.4,0.6,1,27.4,29.9,24.2,13.2,32.8
Tai Seng,2021,11,21,16.4,15.8,16.4,16.4,27.8,33.6,24.5,13.5,34.3
Tai Seng,2021,11,22,4.8,3.4,4.8,4.8,28.6,33,24.7,11.6,27.4
Tai Seng,2021,11,23,13.2,5,5.6,9.2,27.3,31.4,25.9,13.5,33.2
Tai Seng,2021,11,24,8.8,1.8,3,5.2,26.1,27,24.3,13.5,28.2
Tai Seng,2021,11,25,0.2,0.2,0.2,0.2,28.1,33.7,24.7,13.2,32.8
Tai Seng,2021,11,26,0,0,0,0,28.9,33.2,25.8,16.5,36.7
